corp_ID,corp_name,schl_ID,schl_name,enrlmnt,year,type
2260,Baugo Community Schools,1701,Jimtown High School,633,2020,p
2260,Baugo Community Schools,1703,Jimtown Junior High School,287,2020,p
2260,Baugo Community Schools,1705,Jimtown Elementary School,418,2020,p
2260,Baugo Community Schools,1707,Jimtown Intermediate School,573,2020,p
2270,Concord Community Schools,1713,Concord Junior High School,893,2020,p
2270,Concord Community Schools,1715,Concord Community High School,1623,2020,p
2270,Concord Community Schools,1718,Concord Intermediate School,841,2020,p
2270,Concord Community Schools,1721,Concord East Side Elementary Sch,516,2020,p
2270,Concord Community Schools,1723,Concord Ox-Bow Elementary School,437,2020,p
2270,Concord Community Schools,1725,Concord South Side Elementary Sch,403,2020,p
2270,Concord Community Schools,1729,Concord West Side Elem School,538,2020,p
2275,Middlebury Community Schools,1656,Jefferson Elementary School,368,2020,p
2275,Middlebury Community Schools,1657,Northridge Middle School,1141,2020,p
2275,Middlebury Community Schools,1697,York Elementary School,282,2020,p
2275,Middlebury Community Schools,1731,Heritage Intermediate School,679,2020,p
2275,Middlebury Community Schools,1732,Middlebury Elementary School,264,2020,p
2275,Middlebury Community Schools,1733,Northridge High School,1390,2020,p
2275,Middlebury Community Schools,1734,Orchard View School,374,2020,p
2285,Wa-Nee Community Schools,1669,North Wood Middle School,771,2020,p
2285,Wa-Nee Community Schools,1735,Wakarusa Elementary School,519,2020,p
2285,Wa-Nee Community Schools,1737,North Wood High School,921,2020,p
2285,Wa-Nee Community Schools,1743,Nappanee Elementary School,397,2020,p
2285,Wa-Nee Community Schools,1747,Woodview Elementary School,477,2020,p
2305,Elkhart Community Schools,1617,Cleveland Elementary School,634,2020,p
2305,Elkhart Community Schools,1673,Osolo Elementary School,459,2020,p
2305,Elkhart Community Schools,1679,Eastwood Elementary School,468,2020,p
2305,Elkhart Community Schools,1681,Mary Feeser Elementary School,584,2020,p
2305,Elkhart Community Schools,1693,Bristol Elementary School,360,2020,p
2305,Elkhart Community Schools,1749,Elkhart Central High School,1641,2020,p
2305,Elkhart Community Schools,1750,Elkhart Memorial High School,1561,2020,p
2305,Elkhart Community Schools,1752,Elkhart Alternative Education,296,2020,p
2305,Elkhart Community Schools,1753,North Side Middle School,758,2020,p
2305,Elkhart Community Schools,1761,West Side Middle School,671,2020,p
2305,Elkhart Community Schools,1763,Pierre Moran Middle School,522,2020,p
2305,Elkhart Community Schools,1765,Beardsley Elementary School,434,2020,p
2305,Elkhart Community Schools,1769,Mary Beck Elementary School,379,2020,p
2305,Elkhart Community Schools,1773,Mary Daly Elementary School,494,2020,p
2305,Elkhart Community Schools,1777,Hawthorne Elementary School,580,2020,p
2305,Elkhart Community Schools,1785,Pinewood Elementary School,713,2020,p
2305,Elkhart Community Schools,1789,Monger Elementary School,438,2020,p
2305,Elkhart Community Schools,1797,Riverview Elementary School,431,2020,p
2305,Elkhart Community Schools,1801,Roosevelt STEAM Academy,478,2020,p
2305,Elkhart Community Schools,1817,Woodland Elementary School,563,2020,p
2315,Goshen Community Schools,1629,Goshen Middle School,1569,2020,p
2315,Goshen Community Schools,1633,Model Elementary School,633,2020,p
2315,Goshen Community Schools,1641,Waterford Elementary School,518,2020,p
2315,Goshen Community Schools,1821,Goshen High School,1984,2020,p
2315,Goshen Community Schools,1829,Chamberlain Elementary School,307,2020,p
2315,Goshen Community Schools,1833,Chandler Elementary School,362,2020,p
2315,Goshen Community Schools,1843,Parkside Elementary School,345,2020,p
2315,Goshen Community Schools,1847,Prairie View Elementary School,550,2020,p
2315,Goshen Community Schools,1849,West Goshen Elementary School,354,2020,p
2395,Fayette County School Corporation,1869,Everton Elementary School,244,2020,p
2395,Fayette County School Corporation,1889,Connersville Sr High School,1019,2020,p
2395,Fayette County School Corporation,1895,Connersville Middle School,541,2020,p
2395,Fayette County School Corporation,1897,Eastview Elementary School,331,2020,p
2395,Fayette County School Corporation,1909,Frazee Elementary School,273,2020,p
2395,Fayette County School Corporation,1913,Grandview Elementary School,369,2020,p
2395,Fayette County School Corporation,1917,Maplewood Elementary School,381,2020,p
2395,Fayette County School Corporation,1921,Fayette Central Elementary,291,2020,p
2400,New Albany-Floyd Co Con Sch,1925,New Albany Senior High School,1821,2020,p
2400,New Albany-Floyd Co Con Sch,1929,Georgetown Elementary School,652,2020,p
2400,New Albany-Floyd Co Con Sch,1930,Floyd Central High School,1806,2020,p
2400,New Albany-Floyd Co Con Sch,1931,Highland Hills Middle School,1726,2020,p
2400,New Albany-Floyd Co Con Sch,1933,Hazelwood Middle School,950,2020,p
2400,New Albany-Floyd Co Con Sch,1937,Nathaniel Scribner Middle School,966,2020,p
2400,New Albany-Floyd Co Con Sch,1943,Slate Run Elementary School,372,2020,p
2400,New Albany-Floyd Co Con Sch,1949,Fairmont Elementary School,344,2020,p
2400,New Albany-Floyd Co Con Sch,1953,Greenville Elementary School,409,2020,p
2400,New Albany-Floyd Co Con Sch,1957,Grant Line Elementary School,562,2020,p
2400,New Albany-Floyd Co Con Sch,1961,Green Valley Elementary School,408,2020,p
2400,New Albany-Floyd Co Con Sch,1966,Floyds Knobs Elementary School,770,2020,p
2400,New Albany-Floyd Co Con Sch,1974,Mount Tabor Elementary School,605,2020,p
2400,New Albany-Floyd Co Con Sch,1981,S Ellen Jones Elementary School,228,2020,p
2400,New Albany-Floyd Co Con Sch,1994,CA Early Learning Center,83,2020,p
2435,Attica Consolidated School Corp,2053,Attica High School,310,2020,p
2435,Attica Consolidated School Corp,2057,Attica Elementary School,319,2020,p
2440,Covington Community School Corp,2005,Covington Community High School,279,2020,p
2440,Covington Community School Corp,2009,Covington Elementary School,402,2020,p
2440,Covington Community School Corp,2013,Covington Middle School,213,2020,p
2455,Southeast Fountain School Corp,2021,Southeast Fountain Elementary,598,2020,p
2455,Southeast Fountain School Corp,2022,Fountain Central High School,465,2020,p
2475,Franklin County Community Sch Corp,2082,Laurel School,272,2020,p
2475,Franklin County Community Sch Corp,2083,Franklin County High,730,2020,p
2475,Franklin County Community Sch Corp,2123,Franklin County Middle School,479,2020,p
2475,Franklin County Community Sch Corp,2125,Brookville Elementary School,478,2020,p
2475,Franklin County Community Sch Corp,2127,Mount Carmel School,232,2020,p
2645,Rochester Community School Corp,2173,Rochester Community High School,505,2020,p
2645,Rochester Community School Corp,2177,Rochester Community Middle School,414,2020,p
2645,Rochester Community School Corp,2181,Columbia Elementary School,447,2020,p
2645,Rochester Community School Corp,2185,George M Riddle Elementary School,397,2020,p
2650,Caston School Corporation,2157,Caston Elementary School,317,2020,p
2650,Caston School Corporation,2159,Caston Jr-Sr High School,377,2020,p
2725,East Gibson School Corporation,2189,Barton Township Elementary,99,2020,p
2725,East Gibson School Corporation,2194,Waldo J Wood Memorial JHS,115,2020,p
2725,East Gibson School Corporation,2201,Francisco Elementary School,85,2020,p
2725,East Gibson School Corporation,2233,Waldo J Wood Memorial High,241,2020,p
2725,East Gibson School Corporation,2237,Oakland City Elementary School,267,2020,p
2735,North Gibson School Corporation,2223,Princeton Comm Intermediate School,426,2020,p
2735,North Gibson School Corporation,2225,Princeton Community Middle,508,2020,p
2735,North Gibson School Corporation,2249,Princeton Community High School,604,2020,p
2735,North Gibson School Corporation,2257,Princeton Comm Primary School,448,2020,p
2765,South Gibson School Corporation,2205,Haubstadt Community School,396,2020,p
2765,South Gibson School Corporation,2211,Gibson Southern High School,705,2020,p
2765,South Gibson School Corporation,2214,Fort Branch Community School,545,2020,p
2765,South Gibson School Corporation,2241,Owensville Community School,441,2020,p
2815,Eastbrook Community Sch Corp,2263,Eastbrook South Elementary,473,2020,p
2815,Eastbrook Community Sch Corp,2264,Eastbrook North Elementary,360,2020,p
2815,Eastbrook Community Sch Corp,2291,Early Childhood Center,12,2020,p
2815,Eastbrook Community Sch Corp,2293,Eastbrook High School,475,2020,p
2815,Eastbrook Community Sch Corp,2299,Eastbrook Junior High School,283,2020,p
2825,Madison-Grant United School Corp,2321,Madison-Grant Jr./Sr. High School,553,2020,p
2825,Madison-Grant United School Corp,2329,Park Elementary School,325,2020,p
2825,Madison-Grant United School Corp,5037,Summitville School,237,2020,p
2855,Mississinewa Community School Corp,2333,Mississinewa High School,769,2020,p
2855,Mississinewa Community School Corp,2335,R J Baskett Middle School,578,2020,p
2855,Mississinewa Community School Corp,2344,Westview Elementary School,539,2020,p
2855,Mississinewa Community School Corp,2346,Northview Elementary School,643,2020,p
2865,Marion Community Schools,2350,Justice Thurgood Marshall Intrmd,547,2020,p
2865,Marion Community Schools,2351,Marion High School,1072,2020,p
2865,Marion Community Schools,2357,John L McCulloch Junior High Sch,553,2020,p
2865,Marion Community Schools,2369,Allen Elementary School,370,2020,p
2865,Marion Community Schools,2370,Marion Early Childhood Ed Cntr,69,2020,p
2865,Marion Community Schools,2393,John W Kendall Elem School,404,2020,p
2865,Marion Community Schools,2405,Riverview Elementary School,443,2020,p
2865,Marion Community Schools,2409,Frances Slocum Elem School,418,2020,p
2865,Marion Community Schools,2416,Grant County Comm Justice Center,2,2020,p
2920,Bloomfield School District,2417,Bloomfield Elementary School,456,2020,p
2920,Bloomfield School District,2419,Bloomfield Jr-Sr High School,387,2020,p
2940,Eastern Greene Schools,2433,Eastern Greene Elementary School,482,2020,p
2940,Eastern Greene Schools,2435,Eastern Greene High School,328,2020,p
2940,Eastern Greene Schools,2436,Eastern Greene Middle School,351,2020,p
2950,Linton-Stockton School Corporation,2437,Linton-Stockton High School,401,2020,p
2950,Linton-Stockton School Corporation,2438,Linton-Stockton Middle School,303,2020,p
2950,Linton-Stockton School Corporation,2441,Linton-Stockton Elementary,657,2020,p
2960,M S D Shakamak Schools,2445,Shakamak Jr-Sr High School,334,2020,p
2960,M S D Shakamak Schools,2449,Shakamak Elementary School,384,2020,p
2980,White River Valley School District,2429,White River Valley High School,246,2020,p
2980,White River Valley School District,2457,White River Valley Middle School,231,2020,p
2980,White River Valley School District,2460,White River Valley Elementary Sch,310,2020,p
3005,Hamilton Southeastern Schools,2466,Brooks School Elementary,923,2020,p
3005,Hamilton Southeastern Schools,2468,New Britton Elementary School,717,2020,p
3005,Hamilton Southeastern Schools,2469,Fishers Elementary School,419,2020,p
3005,Hamilton Southeastern Schools,2470,Cumberland Road Elem School,578,2020,p
3005,Hamilton Southeastern Schools,2471,Hoosier Road Elementary School,624,2020,p
3005,Hamilton Southeastern Schools,2473,Fall Creek Elementary School,600,2020,p
3005,Hamilton Southeastern Schools,2474,Geist Elementary School,665,2020,p
3005,Hamilton Southeastern Schools,2475,Lantern Road Elementary School,659,2020,p
3005,Hamilton Southeastern Schools,2476,Fishers Junior High School,972,2020,p
3005,Hamilton Southeastern Schools,2479,Sand Creek Intermediate School,953,2020,p
3005,Hamilton Southeastern Schools,2481,Harrison Parkway Elementary School,593,2020,p
3005,Hamilton Southeastern Schools,2482,Sand Creek Elementary,677,2020,p
3005,Hamilton Southeastern Schools,2483,Thorpe Creek Elementary,731,2020,p
3005,Hamilton Southeastern Schools,2484,Southeastern Elementary School,725,2020,p
3005,Hamilton Southeastern Schools,2485,Fall Creek Intermediate School,906,2020,p
3005,Hamilton Southeastern Schools,2486,Fall Creek Junior High,1018,2020,p
3005,Hamilton Southeastern Schools,2487,Fishers High School,3632,2020,p
3005,Hamilton Southeastern Schools,2489,Hamilton SE Int and Jr High Sch,1131,2020,p
3005,Hamilton Southeastern Schools,2490,Riverside Junior High,958,2020,p
3005,Hamilton Southeastern Schools,2497,Durbin Elementary School,331,2020,p
3005,Hamilton Southeastern Schools,2499,Hamilton Southeastern HS,3380,2020,p
3005,Hamilton Southeastern Schools,2500,Riverside Intermediate School,991,2020,p
3025,Hamilton Heights School Corp,2477,Hamilton Heights High School,750,2020,p
3025,Hamilton Heights School Corp,2478,Hamilton Heights Elementary School,325,2020,p
3025,Hamilton Heights School Corp,2501,Hamilton Heights Middle School,536,2020,p
3025,Hamilton Heights School Corp,2502,Hamilton Heights Primary School,740,2020,p
3030,Westfield-Washington Schools,2491,Westfield Middle School,1284,2020,p
3030,Westfield-Washington Schools,2492,Shamrock Springs Elementary School,519,2020,p
3030,Westfield-Washington Schools,2493,Westfield High School,2430,2020,p
3030,Westfield-Washington Schools,2494,Carey Ridge Elementary School,622,2020,p
3030,Westfield-Washington Schools,2495,Washington Woods Elementary School,538,2020,p
3030,Westfield-Washington Schools,2496,Oak Trace Elementary School,593,2020,p
3030,Westfield-Washington Schools,2498,Monon Trail Elementary School,547,2020,p
3030,Westfield-Washington Schools,2503,Westfield Intermediate School,1301,2020,p
3030,Westfield-Washington Schools,2504,Maple Glen Elementary,601,2020,p
3055,Sheridan Community Schools,2463,Sheridan High School,317,2020,p
3055,Sheridan Community Schools,2465,Sheridan Elementary School,485,2020,p
3055,Sheridan Community Schools,6780,Sheridan Middle School,229,2020,p
3060,Carmel Clay Schools,2505,Carmel High School,5400,2020,p
3060,Carmel Clay Schools,2506,Clay Middle School,1312,2020,p
3060,Carmel Clay Schools,2507,Woodbrook Elementary School,468,2020,p
3060,Carmel Clay Schools,2508,Cherry Tree Elementary School,727,2020,p
3060,Carmel Clay Schools,2509,Carmel Elementary School,479,2020,p
3060,Carmel Clay Schools,2510,College Wood Elementary School,770,2020,p
3060,Carmel Clay Schools,2511,Carmel Middle School,1390,2020,p
3060,Carmel Clay Schools,2512,Smoky Row Elementary School,712,2020,p
3060,Carmel Clay Schools,2513,Orchard Park Elementary School,703,2020,p
3060,Carmel Clay Schools,2515,Prairie Trace Elementary School,624,2020,p
3060,Carmel Clay Schools,2516,Mohawk Trails Elementary School,600,2020,p
3060,Carmel Clay Schools,2518,Forest Dale Elementary School,689,2020,p
3060,Carmel Clay Schools,2520,Creekside Middle School,1281,2020,p
3060,Carmel Clay Schools,2522,Towne Meadow Elementary School,688,2020,p
3060,Carmel Clay Schools,2526,West Clay Elementary School,821,2020,p
3070,Noblesville Schools,2517,Noblesville High School,3051,2020,p
3070,Noblesville Schools,2521,Noblesville East Middle School,1190,2020,p
3070,Noblesville Schools,2523,Hinkle Creek Elementary School,892,2020,p
3070,Noblesville Schools,2529,North Elementary School,520,2020,p
3070,Noblesville Schools,2533,Stony Creek Elementary School,677,2020,p
3070,Noblesville Schools,2537,Noble Crossing Elementary School,793,2020,p
3070,Noblesville Schools,2538,Hazel Dell Elementary School,761,2020,p
3070,Noblesville Schools,2539,Promise Road Elementary,685,2020,p
3070,Noblesville Schools,2542,Noblesville West Middle School,1454,2020,p
3070,Noblesville Schools,2546,Juvenile Services Center,1,2020,p
